DDI ID,Description,brand,Model,S/N,Floor,Side,Department,REMARKS,,supplied company,Eng./contact,LPO/invoice,Sub Category(BIO),Original Value (PR),Accumulated Depreciation,Salvage Value,Item Age,install date,Usage Status,Full Loss
BE00750,MEDIHEAT,PECO SERVICES,MEDIHEAT,+ACI-,0314+ACI-,B1,B1,AHF,,,,,,,,,,,,,
BE00751,BLOWER WITH CHAMBER,PANLAB,LE+AC0-904,+ACI-,1711714+ACI-,B1,B1,AHF,,,,,,,,,,,,,
BE00752,METABOLIC CAGE,NIL,NIL,NIL,B1,B1,AHF,,,Alessa,,,,,,,,,,
BE00753,COLD ROOM,HASSAWI,NIL,NIL,B1,B1,AHF,,,,,,,,,,,,,
BE00754,Peristaltic pump,P+AC0-230,P+AC0-230,D+AC0-600016,B1,B1,AHF,,,,,,,,,,,2013,USE,
BE00755,TCAT 2DF controller,T6.3A250V,T6.3A250V,9707,B1,B1,AHF,,,,,,,,,,,2013,USE,
BE00756,Air Shower,AS1000,AS1000,1342007,B1,B1,AHF,,,TriAlpha,,,,+ACI- 7,600 +ACI-,,,,2014,USE,
BE00757,Anesthesia system 2,2 gases pre+AC0-configured system,2 gases pre+AC0-configured system,747,B1,B1,AHF,,,,,,,,,,,2013,USE,
BE00758,Aanatomical bench 2,CSI/JEWETT,CSI/JEWETT,423,B1,B1,AHF,,,,,,,,,,,2004,USE,
BE00759,SMART FLOW,TECHNIPLAST,VOXUNSFUK,13102011,B1,B1,AHF,,,Alessa,,,,,,,,,,
BE00760,SMART FLOW,TECHNIPLAST,VOXUNSFUK,131020104,B1,B1,AHF,,,Alessa,,,,,,,,,,
BE00761,Balance,Kern+AC0- EW,Kern+AC0- EW,21203146,B1,B,AHF,,,Tectron,,,,,,,,2010,USE,
BE00762,Anesthesia system 3,XGI+AC0-8,XGI+AC0-8,XG22140144,B1,B1,AHF,,,,,,,,,,,2013,USE,
BE00763,Liquid Nitrogen Flask,thermo,8209,516296+AC0-500,B1,B,AHF,,,,,,,+ACI- 3,250 +ACI-,,,,2012,USE,
BE00764,Pipette calibration system,1,1,NIL,B1,B1,Shared,,,,,,,+ACI- 10,000 +ACI-,,,,2013,USE,
BE00765,Ultrasoundsystem,OTISCAN+AC0-1000,OTISCAN+AC0-1000,BAI+AC0-0246,1STFLOOR,A,Ophthalmology Clinic,same BE00615,,,,,,,,,,2006,USE,
BE00766,safety analaiser biomedical,fluke,ESA+AC0-601,9578026,B1,B,BME STORE,NOT USING,,,,,,,,,,,,
BE00767,ECG SIMULATOR,fluke,MPS+AC0-450,+ACI-,0135702+ACI-,B1,B,BME STORE,NOT USING,,,,,,,,,,,,
BE00768,REFRIGERATOR,LG,NIL,NIL,B1,B,BME STORE,NOT USING,,,,,,,,,,,,
BE00769,Autoclave,GENTINGE/HS+AC0-6613,GENTINGE/HS+AC0-6613,2518126+AC0-010+AC0-01,B1CSSD,,CSSD,,,,,,,+ACI- 26,250 +ACI-,,,,2013,USE,
BE00770,CUTTER,GS900,GS900,560171401,B1,B,CSSD,,,,,,,,,,,2006,USE,
BE00771,Washer ,GENTINGE,GENTINGE,W50039875,B1,B,CSSD,,,,,,,,,,,2006,USE,
BE00772,SPRAYGUN,NIL,NIL,NIL,B1,B,CSSD,,,,,,,,,,,2006,USE,
BE00773,Seallingmachine,Hawomed,Hawomed,417900/1206,BI ,B,CSSD,,,,,,,,,,,2006,USE,
BE00774,inspectionlamp,NIL,NIL,NIL,B1,B,CSSD,,,,,,,,,,,2006,USE,
BE00775,GLUCOMETER,ABBOTT,OPTIUM,PII8E,FI,B,DAFNE,found in store 19th sept,,,,,,,,,,,,
BE00776,UltrasonicCleaner,SultanChemists,SultanChemists,opg030509143f,B1,B,CSSD,,,,,,,,,,,2006,USE,
BE00778,Autoclave,Federgi/NB+AC0-3ESRA,Federgi/NB+AC0-3ESRA,NA1014AL,BI ,B,BME STORE,CHARITY,,Tareq,,,,,,,,2006,NOT USE,
BE00779,DifibrilatorLP+AC0-15,Medtronics,Medtronics,LP1542039979,B1,B1,DIC,,,CCC,,,,+ACI- 6,190 +ACI-,,,,2014,USE,
BE00780,MRI,Discovery 750,Discovery 750,WB0507,B1,B1,DIC,,,ATC,,,,+ACI- 990,000 +ACI-,,,,31/05/2011,USE,
BE00781,X+AC0-RAY,Discovery 656,Discovery 656,91852HL4,B1,B1,DIC,,,ATC,,,,+ACI- 100,000 +ACI-,,,,2012,USE,
BE00782,+ACI-Denatl X+AC0-Ray,+ACI-,+ACI-Panorama, Kodak 800+ACI-,+ACI-Panorama, K8000E+ACI-,YLAI516,B1,B1,DIC,,,ATC,,PO:1393,,+ACI- 12,000 +ACI-,,,,2011,USE,
BE00783,CT Scan,CT 750HD,CT 750HD,422041CN4,B1,B1,DIC,,,ATC,,,,+ACI- 675,000 +ACI-,,,,31/05/2011,USE,
BE00784,ELECTRONIC THERMOMETER,GENIUS,M3000A,JO654675,B1,B,DIC,,,,,,,,,,,,,
BE00785,CARDIACMONITOR,GE/5000,GE/5000,SD008526576GA,B1,B1,DIC,,,,,,,+ACI- 2,200 +ACI-,,,,2013,USE,
BE00786,SUCTIONPUMP,LSU+AC0-Laerdal,LSU+AC0-Laerdal,78230898024,B1,BI,DIC,,,Tareq,,,,,,,,2011,USE,
BE00787,Vital sign monitor,philips/suresinVS3,philips/suresinVS3,CN23153759,B1,B,DIC,,,MEC,,,,+ACI- 1,500 +ACI-,,,,2014,USE,
BE00788,AED Power heart,CARDIAC SCIENCE,9390E+AC0-1001,+ACI-,4410074+ACI-,B1,B,DIC,,,,,,,,,,,,,
BE00789,ELECTRONIC THERMOMETER,ALARIS,22850R,+ACI-,12875288+ACI-,B1,B,DIC,,,,,,,,,,,,,
BE00790,PATIENT CHAIR,GIVAS,NIL,+ACI-,001124678+ACI-,B1,B,DIC,,,,,,,,,,,,,
BE00791,Patient Bed,STRYKER,NIL,NIL,B1,B,DIC,,,,,,,,,,,,,
BE00792,WEIGHING SCALE,detecto,NIL,E03504,B1,B,DIC,,,,,,,,,,,,,
BE00793,ULTRASOUND BED,058+AC0-726ECONO BIODEX,058+AC0-726ECONO BIODEX,12100136,B1MRI,,DIC,,,,,,,+ACI- 1,850 +ACI-,,,,2013,USE,
BE00794,Ultrasound,Logic E9,Logic E9,103920US4,B1,B1,DIC,,,ATC,,,,+ACI- 90,000 +ACI-,,,,31/05/2011,USE,
BE00795,Vascularflow,Parks Medical,NIL,2100+AC0-000001842,B1,B1,DIC,,,Tareq,,,,+ACI- 16,000 +ACI-,,,,2012,USE,
BE00796,Vascularflow,Parks Medical,NIL,2100+AC0-000001843,B1,B1,DIC,,,Tareq,,,,+ACI- 16,000 +ACI-,,,,2012,USE,
BE00797,Ultrasound,Logic E9,Logic E9,103920US5,B1,B1,DIC,,,ATC,,,,+ACI- 90,000 +ACI-,,,,31/05/2011,USE,
BE00798,ULTRASOUND BED,058+AC0-726ECONO BIODEX,058+AC0-726ECONO BIODEX,121000137,B1,,DIC,,,,,,,+ACI- 1,850 +ACI-,,,,2013,USE,
BE00799,ECG MECHNE,MORTARA,MORTARA,+ACI-,111240084492+ACI-,B1,B1,DIC,found in skill 26th sept,,,,,,950,,,,2012,USE,
BE00800,BODY COMPOSITION ANALAISER,TANITA,T+AC0-5896,11090005,B1,B,WELL BEING,+ACI-scrap, found in store B2 19th sept+ACI-,,PRIVATE,,,,,,,,,,
BE00801,CHAIR,BelmontCorp,AM220A,AMD030256,B1,B,WELL BEING,+ACI-STORE, Mech room+ACI-,,,,,,,,,,,,
BE00802,CHAIR,BelmontCorp,AM220A,AMD030252,B1,B,WELL BEING,+ACI-STORE, Mech room+ACI-,,,,,,,,,,,,
BE00803,TREAD MILL,COSMED,T170,+ACI-,30003A070011+ACI-,B1,B,WELL BEING,+ACI-STORE, Mech room+ACI-,,,,,,,,,,,,
BE00804, Bone Denistometer,Idexa,Idexa,00625QAl08500Q,B1,B1,DIC,,,,,,,+ACI- 75,000 +ACI-,,,,2012,USE,
BE00805,WEIGHING SCALE WITH HEIGHT,SECA,2841300109,+ACI-,10000000026111+ACI-,B1,B,DIC,MRI,,,,,,,,,,,,
BE00806,MRI ,GE,OPTIMA,,B1,B1,DIC,,,ATC,,,,+ACI- 1,000,000 +ACI-,,,,25/05/2015,USE,
BE00807,M/Aircomprssor,AtlasCopco/GA18,AtlasCopco/GA18,AP1461489,B1,B1,HYPEERBARIC/CHAMBER,,,ATC,,,,,,,,2006,USE,
BE00808,M/Aircomprssor,AtalasCopco/GA18,AtalasCopco/GA18,AP1461491,B1,B1,HYPEERBARIC/CHAMBER,,,ATC,,,,,,,,2006,USE,
BE00809,Autoclave,Federi/NB+AC0-3ESRA,Federi/NB+AC0-3ESRA,NA1013L,BI ,B,BME STORE,CHARITY,,Tareq,,,,,,,,2006,NOT USE,
BE00810,Autoclave,Federigi/NB+AC0-3ESRA,Federigi/NB+AC0-3ESRA,NA1015AL,BI ,B,BME STORE,CHARITY,,Tareq,,,,,,,,2006,NOT USE,
BE00811,Freezer SOLOW,DHF+AC0-29+AC0-23DS,DHF+AC0-29+AC0-23DS,K0304423F,3,B,Clinical lab,CHARITY,,Tareq,,,,,,,,2004,USE,
BE00813,Steam Generator,Eletro steam,Eletro steam,36490,B1,B2,AHF, Mech. Rm B2 19th sept,,Tareq,,,,,,,,2006,USE,
BE00814,M/Aircomprssor,AtlasCopco/GA11C,AtlasCopco/GA11C,145570,B2,B2,SHARED, Compressor rm 19th sept,,,,,,,,,,2006,USE,
BE00815,M/Aircomprssor,AtlasCopco/GA11C,AtlasCopco/GA11C,145571,B2,B2,SHARED, Compressor rm 19th sept,,,,,,,,,,2006,USE,
BE00816,Vacuumplant,HILLROM,HILLROM,9120564,B2,B2,SHARED, Compressor rm 19th sept,,,,,,,,,,2006,USE,
BE00817,refrigerator,hassawi,idvafs,+ACI-,11M2496+ACI-,B2,a,BME STORE,+ACI-NOT USING, found in compressor rm 19th sept+ACI-,,,,,,,,,,,,
BE00818,MICROGEL,INTERLAB,NIL,30611198,B1,B, BME STORE,Scrapped,,,,,,,,,,,,
BE00819,HARWARD FREEZER,HASSAWI,NIL,NIL,B1,B, BME STORE,+ACI-NOT USING, found in compressor rm 19th sept+ACI-,,,,,,,,,,,,
BE00820,REVCOULTIMA+AC0-II SERIES ULT+AC0-2540,+AC0-40,+AC0-40,+ACI-,0128906101100217+ACI-,B2,B,RCIF+AC0-B2,,,,,,,,,,,2011,USE,
BE00821,SAFETY CHEMICAL CABINET,NIL,NIL,NIL,B2,B,RCIF+AC0-B2,,,,,,,,,,,,,
BE00822,SAFETY CHEMICAL CABINET,NIL,NIL,NIL,B2,B,RCIF+AC0-B2,,,,,,,,,,,,,
BE00823,SAFETY CHEMICAL CABINET,NIL,NIL,NIL,B2,B,RCIF+AC0-B2,,,,,,,,,,,,,
BE00824,Refrigerator,HASSAWI,2GDHAS,1602RFGSS095AHA000366,B2,B,RCIF+AC0-B2,,,,,,,,,,,,,
BE00825,Refrigerator,THOSHIBA,GR+AC0-R70UD+AC0-K,NIL,B2,B,RCIF+AC0-B2,,,,,,,,,,,,,
BE00826,Refrigerator,ARISTONE,NIL,NIL,B2,B,BME STORE,NOT USING,,found in amir ali store,,,,,,,,,,
BE00827,Distilldwaterplant,Branstead,Branstead,F1+AC0-H110059,B2,B2,SHARED,scrapped 30/5/23,,,,,,,,,,2006,USE,
BE00828,Centufuge+AC0-sanyo,sanyo,NIL,D10110,B2,,BME STORE,Scrapped,,Tareq,,,,,,,,2006,NOT USE,
BE00829,Centufuge+AC0-sanyo,sanyo,NIL,D100111,B2,,BME STORE,Scrapped,,Tareq,,,,,,,,2006,NOT USE,
BE00830,Sysmax,NIL,NIL,A3331,B2,,BME STORE,Scrapped,,,,,,,,,,2006,NOT USE,
BE00831,Electronsurgicalunit,AeSulap,GN300,+ACI-,006195+ACI-,B2,,BME STORE,NOT USING,,,,,,,,,,2006,NOT USE,
BE00832,Dust ExtractionDrill,Berchtold/S35,Berchtold/S35,TIM0343,Ground,B,Podaitry Clinic,+ACI-scrap, found in store B2 19th sept+ACI-,,,,,,,,,,2007,USE,
BE00833,ELECTRO SURGICAL UNIT,ERBE,icc80int,10122101,GROUND,B,BME STORE,NOT USING,,,,,,,,,,,,
BE00834,V Scan pocket ultrasound,GE,v scan,VH004490PN,B1,B1,DIC,BME Coustody,,ATC,,,,+ACI- 10,400 +ACI-,,,,31/05/2011,USE,
BE00835,V Scan pocket ultrasound,GE,v scan,VH0043368B,B1,B1,DIC,BME Coustody,,ATC,,,,+ACI- 10,400 +ACI-,,,,31/05/2011,USE,
BE00836,V Scan pocket ultrasound,GE,v scan,VH00213017,B1,B1,DIC,BME Coustody,,ATC,,,,+ACI- 10,400 +ACI-,,,,31/05/2011,USE,
BE00837,V Scan pocket ultrasound,GE,v scan,VH00461941,B1,B1,DIC,BME Coustody,,ATC,,,,+ACI- 10,400 +ACI-,,,,31/05/2011,USE,
BE00838,Electrc podiatry chair,plinth2000,plinth2000,503CDMO6081376,B1,B, BME STORE,Scrapped,,Tareq+AC0-pakage lll,,,,,,,,2007,USE,
BE00839,Ophthalmoscope,KEELER,KEELER,33592,GROUND,B, BME STORE,NOT USING,,Tareq+AC0-pakage lll,,,,,,,,2006,USE,
BE00840,Ophthalmoscope,KEELER,KEELER,36369,GROUND,B,General clinic,found in B2 store,,Tareq+AC0-pakage lll,,,,,,,,2006,USE,
BE00841,Ophthalmoscope,KEELER,KEELER,36365,1STFLOOR,B, BME STORE,NOT USING,,Tareq+AC0-pakage lll,,,,,,,,2006,USE,
BE00842,Ophthalmoscope,KEELER,KEELER,36378,1STFLOOR,B, BME STORE,NOT USING,,Tareq+AC0-pakage lll,,,,,,,,2006,USE,
BE00843,Ophthalmoscope,KEELER,KEELER,36350,B2,B, BME STORE,NOT USING,,Tareq+AC0-pakage lll,,,,,,,,2006,USE,
BE00844,Ophthalmoscope,KEELER,KEELER,36329,GROUND,B, BME STORE,NOT USING,,Tareq+AC0-pakage lll,,,,,,,,2006,USE,
BE00845,Ophthalmoscope,KEELER,KEELER,36367,1STFLOOR,A, BME STORE,NOT USING,,Tareq+AC0-pakage lll,,,,,,,,2006,USE,
BE00846,Ophthalmoscope,KEELER,KEELER,36331,B2,B, BME STORE,NOT USING,,Tareq+AC0-pakage lll,,,,,,,,2006,USE,
BE00847,Ophthalmoscope,KEELER,KEELER,36340,B2,B, BME STORE,NOT USING,,Tareq+AC0-pakage lll,,,,,,,,2006,USE,
BE00848,Ophthalmoscope,KEELER,KEELER,36359,B2,B, BME STORE,NOT USING,,Tareq+AC0-pakage lll,,,,,,,,2006,USE,
BE00849,Ophthalmoscope,KEELER,KEELER,33403,B2,B, BME STORE,NOT USING,,Tareq+AC0-pakage lll,,,,,,,,2006,USE,
BE00850,Ophthalmoscope,KEELER,KEELER,151605,B2,B, BME STORE,NOT USING,,Tareq+AC0-pakage lll,,,,,,,,2006,USE,
BE00851,Autoclave,FederigI/1301AH,FederigI/1301AH,NB1301AH,BI ,B,BME STORE,Scrapped,,Tareq,,,,,,,,2006,USE,
BE00852,Seallingmachine,Melag,Melag,101,1STFLOOR,B,Dental clinic,,,,,,,,,,,2007,USE,
BE00853,Centufuge+AC0-sanyo,sanyo,NIL,D100047,B2,,BME STORE,Scrapped,,Tareq,,,,,,,,2006,NOT USE,
BE00854,Centufuge+AC0-sanyo,sanyo,NIL,D100114,B2,,BME STORE,Scrapped,,Tareq,,,,,,,,2006,NOT USE,
BE00855,HMX,BECKMAN CULTER,NIL,NIL,B2,,BME STORE,Scrapped,,,,,,,,,,2011,NOT USE,
BE00856,HBAIC MECHINE,AS+AC0-100,AFINION,AS0033251,F2,B,EDUCATION,moved to store,,American Design,,,,,,,,,,
BE00857,pedeatricUltrasound,GE,NIL,NIL,B2,,BME STORE,NOT USING,,,,,,,,,,2006,NOT USE,
BE00858,Illumina,NIL,NIL,NIL,B2,,BME STORE,Scrapped,,,,,,+ACI- 284,930 +ACI-,,,,2012,NOT USE,
BE00859,Bycycle,ERGOLINE,+ACI-,0123+ACI-,2011004126,B2,,BME STORE,NOT USING,,,,,,,,,,2011,NOT USE,
be00860,FootUltarasound,DMS,DMS,UBIS5000,B2,,BME STORE,Scrapped,,,,,,,,,,2006,NOT USE,
be00861,Examinationligt+AC0-,derung,NIL,NIL,B2,,BME STORE,Scrapped,,,,,,,,,,2006,NOT USE,
be00862,Examinationligt+AC0-,derung,NIL,NIL,B2,,BME STORE,Scrapped,,,,,,,,,,2006,NOT USE,
be00863,Examinationligt+AC0-,derung,NIL,NIL,B2,,BME STORE,Scrapped,,,,,,,,,,2006,NOT USE,
be00864,Examinationligt+AC0-,derung,NIL,NIL,B2,,BME STORE,Scrapped,,,,,,,,,,2006,NOT USE,
be00865,Examinationligt+AC0-,derung,NIL,NIL,B2,,BME STORE,Scrapped,,,,,,,,,,2006,NOT USE,
be00866,patintTrolley,NOVAOSAMA,NOVAOSAMA,NIL,B2,,BME STORE,NOT USING,,,,,,,,,,2006,NOT USE,
be00867,patintTrolley,NOVAOSAMA,NOVAOSAMA,NIL,B2,,BME STORE,scrapped 30/5/23,,,,,,,,,,2006,NOT USE,
BE00868,cardio fax,nihon kohden,ECG+AC0-9020K,12749,GROUND,B,BME STORE,Scrapped,,,,,,,,,,,,
BE00869,+ACI-Glass wahser, Miele, G7883 CD+ACI-,MIELE,G7883 CD,00/ 53095331,B2,B,BME STORE,Scrapped,,,,,,,,,,2004,USE,
BE00870,+ACI-Glass wahser, Miele, G7883 CD+ACI-,MIELE,G7883 CD,00/ 53095332,B2,B,BME STORE,Scrapped,,,,,,,,,,2004,USE,
BE00871,CHAIR,BelmontCorp,NIL,NIL,B2,B,BME STORE,Scrapped,,,,,,,,,,,,
BE00872,WATER BATH,FANEM,146,RAB2350,B2,B,BME STORE,NOT USING,,,,,,,,,,,,
BE00873,PATIENT BED,MERIVARA,NIL,NIL,B2,B,BME STORE,NOT USING,,,,,,,,,,,,
BE00874,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,3032965,B2,B,BME STORE,found in rm322 1st flr,,,,,,,,,,2006,USE,
BE00875,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,3031782,B2,B,BME STORE,NOT USING,,,,,,,,,,2006,USE,
BE00876,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,4033765,B1,B,BME STORE,NOT USING,,,,,,,,,,2006,USE,
BE00877,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,4033762,B2,B,BME STORE,found in rm542 G+AC0-flr,,,,,,,,,,2006,USE,
BE00878,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,4033764,B2,B,BME STORE,DAFNE,,,,,,,,,,2006,,
BE00879,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,3032967,B2,B,BME STORE,NOT USING,,,,,,,,,,2006,,
BE00880,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,4033760,B2,B,BME STORE,NOT USING,,,,,,,,,,2006,,
BE00881,B P Apparatuswallmounted    ,W.A. BAUM,W.A. BAUM,4033797,B2,B,BME STORE,found in rm430 1st flr,,,,,,,,,,2006,,
BE00882,NEW BORN PUNCHING CARD SYSTEM +AC0- BSD,BSD,BSD,NIL,B2,B,BME STORE,NOT USING,,,,,,,,,,,,
BE00883,PATIENT BED,MERIVARA,NIL,NIL,B2,B,BME STORE,NOT USING,,,,,,,,,,,,
BE00884,MANIFOLD CONTROL SYSTEM OXY,HILROM,MCS+AC0-2,NIL,GR,A,MED GAS PLANT,,,,,,,,,,,,,
BE00885,MANIFOLD CONTROL SYSTEM AIR,HILROM,MCS+AC0-2,NIL,GR,A,MED GAS PLANT,,,,,,,,,,,,,
BE00886,cardio fax,HILROM,MCS+AC0-2,NIL,GR,A,MED GAS PLANT,,,,,,,,,,,,,
BE00887,VEDEO CAMERA MOBILE,SMOTS,SMOTS,503136,  1stfoor,A,Clinical Skill Centre,,,,,,,,,,,,,
BE00888,VEDEO CAMERA MOBILE,SMOTS,SMOTS,503137,  1stfoor,A,Clinical Skill Centre,,,,,,,,,,,,,
BE00889,SIM MAN 3G,LAEDEREL,3GSYS,N194OREV.B,  1stfoor,A,Clinical Skill Centre,,,Tareq,,,,,,,,,,
BE00890,DifibrilatorLP+AC0-15,Medtronics,Medtronics,LP1539366300,1STFLOOR,A,Clinical Skill Centre,,,Centre circle,,PO00001060,,+ACI- 5,149 +ACI-,,,,2011+AC0-01+AC0-02,USE,
BE00891,SUCTIONPUMP,LSU+AC0-Laerdal,LSU+AC0-Laerdal,7823898037,1STFLOOR,A,Clinical Skill Centre,,,Tareq,,,,,,,,2011,USE,
BE00892,PATIENT MONITOR,NIL,NIHON KOHDEN,NIL,  1stfoor,A,Clinical Skill Centre,,,,,,,,,,,,,
BE00893,LIQID NITROGEN PLANT,STIRLING+AC0-2,JO+AC0-552,STIRLING,5F,B,Shared,,,Al SAREH,,,,,,,,,,
BE00894,Microplate reader,EPOCH,EPOCH,254700,4,B,GENETIC LAB,,,,,,,,,,,2010,USE,
BE00895,V Scan pocket ultrasound,GE,v scan,VH0043294D,B1,B1,DIC,BME Coustody,,ATC,,,,+ACI- 10,400 +ACI-,,,,31/05/2011,USE,
BE00896,Inverted Microscope ,IX+AC0-71,IX+AC0-71,OL56956/ok13447,4,B,IICTU/PIBTU,,,,,,,+ACI- 6,900 +ACI-,,,,2012,USE,
BE00897,Sytem Research Microscope ,BX+AC0-53,BX+AC0-53,OJ64634,4,B,IICTU/PIBTU,,,,,,,+ACI- 3,340 +ACI-,,,,2012,USE,
BE00898,Zoom Stereo Microscope ,SZX+AC0-16,SZX+AC0-16,IA58791/ok16485,4,B,IICTU/PIBTU,,,,,,,+ACI- 3,650 +ACI-,,,,2012,USE,
BE00899,Laser Micro Dissection System ,Microbeam,Microbeam,3834003671,4,B,IICTU/PIBTU,,,,,,,,,,,2004,USE,
BE00900,Live Cell Imaging System ,Cell Observer,Cell Observer,3834003726,4,B,IICTU/PIBTU,,,,,,,+ACI- 61,000 +ACI-,,,,2012,USE,
BE00901,Laser Scanning Confocal Microscope ,LSM710,LSM710,2501000600,4,B,IICTU/PIBTU,,,,,,,+ACI- 155,000 +ACI-,,,,2012,USE,
BE00902,Balance,ABS 220+AC0-4,ABS 220+AC0-4,WB 1010647,4,B,IICTU/PIBTU,,,,,,,,,,,2009,USE,
BE00903,Hotplate/stirrer,SP131630+AC0-33,SP131630+AC0-33,C1769100819980,B1,B,AHF,found in pibtu 4/09/2020,,,,,,,,,,2011,USE,
BE00904,patintTrolley,LINT,LINT,20120110116,Ground,B,1ST FOOR HALL,,,,,,,,,,,2006,USE,
BE00905,patintTrolley,STRYKER,STRYKER,509075332,Ground,B,1ST FOOR HALL,,,,,,,,,,,2006,USE,
BE00906,ECG MECHNE,MORTARA,MORTARA,+ACI-,111240084495+ACI-,1STFLOOR,B,Pediatric Clinic,shifted to store 31/10/21,,Alessa,,,,,,,,2009,USE,
BE00907,ELECTRONIC THERMOMETER,IVAC,2080,+ACI-,9923587+ACI-,1STFLOOR,B,Pediatric Clinic,,,,,,,,,,,,,
BE00908,ELECTRONIC THERMOMETER,IVAC,2080,+ACI-,9923110+ACI-,1STFLOOR,B,Pediatric Clinic,,,,,,,,,,,,,
BE00909,ELECTRONIC THERMOMETER,GENIUS,M3000A,JO654623,1STFLOOR,B,Pediatric Clinic,,,Tareq+AC0-package,,,,,,,,,,
BE00910,Refrigerator71LITER,Toshiba/GRW26UT,Toshiba/GRW26UT,282,F1,,TEA ROOM,,,Tareq+AC0-package,,,,,,,,2006,,
BE00911,Refrigerator71LITER,Toshiba/GRW26UT,Toshiba/GRW26UT,869,F1,,TEA ROOM,,,Tareq+AC0-package,,,,,,,,2006,,
BE00912,Refrigerator170LITER,Toshiba/GRW26UT,Toshiba/GRW26UT,290,F4,B,TEA ROOM,,,Tareq+AC0-package,,,,,,,,2006,,
BE00913,Refrigerator 71LITER,Toshiba/GRW26UT,Toshiba/GRW26UT,929,2ND FLOOR,A,KITCHEN,,,Tareq+AC0-package,,,,,,,,2006,USE,
BE00914,LiquidOxygenplant,ARITAS,ARITAS,NIL,GROUND,OUTSIDE,HYPEERBARIC/CHAMBER,,,ATC,,,,,,,,2006,USE,
BE00915,liquid Nitrogen tank creyo,thermo,S+AC0-121,+ACI-,510602+AC0-299+ACI-,F5,B,Shared,,,,,,,,,,,,,
BE00916,liquid Nitrogen tank creyo,thermo,S+AC0-121,+ACI-,510602+AC0-298+ACI-,F5,B,Shared,,,,,,,,,,,,,
BE00917,liquid Nitrogen tank creyo,thermo,S+AC0-121,+ACI-,510602+AC0-297+ACI-,F5,B,Shared,,,,,,,,,,,,,
BE00918,liquid Nitrogen tank creyo,thermo,S+AC0-121,+ACI-,342907237+ACI-,F5,B,Shared,,,,,,,,,,,,,
BE00919,Liquid Nitrogen Flask,thermo,8209,271832+AC0-88,3,freezer room,f4,,,,,,,+ACI- 3,250 +ACI-,,,,2012,USE,
BE00920,Liquid Nitrogen Flask,thermo,8209,51940+AC0-148,3,freezer room,f4,,,,,,,+ACI- 3,250 +ACI-,,,,2012,USE,
BE00921,FREEZER+AC0-20,THERMO,FORMA,+ACI-,0155237801160216+ACI-,F4,B,DR.ASHRAF,,,,,,,,,,,,,
BE00922,SAFETY CHEMICAL CABINET,NIL,NIL,NIL,F4,B,SHARED,,,,,,,,,,,,,
BE00923,SAFETY CHEMICAL CABINET,NIL,NIL,NIL,F4,B,SHARED,,,,,,,,,,,,,
BE00924,SAFETY CHEMICAL CABINET,NIL,NIL,NIL,F4,B,SHARED,,,,,,,,,,,,,
BE00925,Eppendorf Mini,Mini,Mini,5452BP463586,4,B,IICTU,,,,,,,,,,,2010,USE,
BE00926,Horizontal Electrophoresis,Whatmann,Whatmann,260345,4,B,IICTU,cuboard(ajith),,,,,,,,,,2009,USE,
BE00927,real time pcr (BE00067),BIO+AC0-RAD,C+AC0-1000,CC012165,4,B,IICTU,,,,,,,,,,,,,
BE00928,Vortex Mixer ABV+AC0-1 ,ABV+AC0-1,ABV+AC0-1,2010110202,3,B,BIO BANK,,,Tectron,,,,,,,,2011,USE,
BE00929,Vortex Mixer ABV+AC0-1 ,ABV+AC0-1,ABV+AC0-1,2010110211,3,B,BIO BANK,shfted to IICTU 1/9/21,,Tectron,,,,,,,,2011,USE,
BE00930,Vortex Mixer ABV+AC0-1 ,ABV+AC0-1,ABV+AC0-1,2012041802,3,B,BIO BANK,,,Tectron,,,,,,,,2011,USE,
BE00931,+ACI-Floatation Bath, Thermo Scientific +ACI-,cat+ACM-: MH8516X6,cat+ACM-: MH8516X6,10892462,3,B,BIO BANK,,,,,,,,,,,2011,USE,
BE00932,+ACI-Biometra, ThermoShaker+ACI-,010143+AC0-1111+AC0-0190,010143+AC0-1111+AC0-0192,Tsc ThermoShaker,3,B,BIO BANK,,,,,,,,,,,2010,USE,
BE00933,EPOCH Multi sample UV+AC0-VIS nanodrop,EPOCH Nanodrop,EPOCH Nanodrop,267824,3,B,BIO BANK,,,,,,,,,,,2010,USE,
BE00934,Incubator,Gallenkamp,Gallenkamp,C 060 168,3,B,Clinical lab,,,,,,,+ACI- 5,200 +ACI-,,,,2012,USE,
BE00935,Milipore Water system ,AFS+AC0-100,AFS+AC0-100,FOEN 75438K,3,B,Clinical lab,,,,,,,+ACI- 16,500 +ACI-,,,,2012,USE,
BE00936,Spectrophotometer,amersham,ultraspce+AC0-3100,+ACI-,109641+ACI-,f3,b,BMBU,,,,,,,,,,,2011,USE,
BE00937,GLUCOMETER,ABBOTT,OPTIUM,PIA29,FI,B,Dental clinic,,,,,,,,,,,,,
